N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,외국인비율
1903.0,KBSTAR 헬스케어,10360.0,210.0,+2.07%,0.0,3426.0,10235.0,10445.0,10190.0,0.0
1904.0,미래에셋 인버스 전기전자 Core5 ETN,2570.0,5.0,+0.19%,0.0,1.0,2570.0,2570.0,2570.0,0.0
1905.0,KBSTAR 미국장기국채선물인버스(H),10165.0,15.0,+0.15%,0.0,19.0,10155.0,10170.0,10150.0,0.0
1906.0,유유제약2우B,15540.0,90.0,+0.58%,1000.0,8.0,15450.0,15580.0,15450.0,0.03
1907.0,TIGER 증권,3890.0,70.0,-1.77%,0.0,5560.0,3960.0,3960.0,3880.0,0.0
1908.0,삼성 KRX BBIG K-뉴딜 ETN,5050.0,35.0,+0.70%,0.0,2.0,5085.0,5085.0,5050.0,0.0
1909.0,KOSEF 200선물인버스,6225.0,15.0,-0.24%,0.0,5610.0,6185.0,6225.0,6185.0,0.0
1910.0,TRUE 인버스 유로스탁스50 ETN(H) B,5040.0,60.0,-1.18%,0.0,4821.0,5045.0,5045.0,5035.0,0.0
1911.0,ARIRANG K리츠Fn,7755.0,25.0,-0.32%,0.0,57.0,7820.0,7820.0,7720.0,0.0
1912.0,ACE Fn5G플러스,7140.0,30.0,+0.42%,0.0,32.0,7145.0,7145.0,7070.0,0.0
1913.0,HANARO 200선물인버스,11105.0,30.0,-0.27%,0.0,1273.0,11130.0,11150.0,11080.0,0.19
1914.0,KBSTAR TDF2030액티브,9990.0,25.0,+0.25%,0.0,351.0,10035.0,10035.0,9935.0,0.0
1915.0,KBSTAR TDF2040액티브,9975.0,10.0,-0.10%,0.0,536.0,9885.0,10020.0,9885.0,0.0
1916.0,KBSTAR TDF2050액티브,9965.0,25.0,+0.25%,0.0,315.0,9865.0,10020.0,9865.0,0.0
1917.0,KBSTAR 200중공업,9225.0,60.0,-0.65%,0.0,169.0,9425.0,9425.0,9185.0,0.0
1918.0,KBSTAR 200경기소비재,9560.0,10.0,+0.10%,0.0,22.0,9620.0,9620.0,9540.0,0.0
1919.0,HANARO 글로벌백신치료제MSCI,9930.0,180.0,-1.78%,0.0,528.0,10025.0,10030.0,9920.0,0.0
1920.0,KOSEF 코스닥150선물인버스,8375.0,250.0,-2.90%,0.0,12398.0,8530.0,8535.0,8360.0,0.28
1921.0,KBSTAR Fn창업투자회사,7010.0,25.0,-0.36%,0.0,108.0,7130.0,7130.0,7010.0,0.0
1922.0,KBSTAR 미국장기국채선물레버리지(합성 H),7005.0,40.0,-0.57%,0.0,42011.0,7045.0,7045.0,6925.0,0.0
1923.0,KBSTAR 미국장기국채선물인버스2X(합성 H),9680.0,90.0,+0.94%,0.0,32.0,9670.0,9680.0,9650.0,0.0
1924.0,히어로즈 리츠이지스액티브,7440.0,60.0,-0.80%,0.0,31.0,7465.0,7465.0,7405.0,0.0
1925.0,ARIRANG 200동일가중,9625.0,10.0,+0.10%,0.0,61.0,9640.0,9640.0,9590.0,0.0
1926.0,WOORI 미국S&P500,9590.0,45.0,+0.47%,0.0,533.0,9640.0,9670.0,9560.0,0.0
1927.0,HANARO Fn골프테마,6830.0,10.0,+0.15%,0.0,100.0,6830.0,6840.0,6830.0,0.0
1928.0,ACE 차이나항셍테크,5960.0,105.0,+1.79%,0.0,2013.0,5890.0,5985.0,5890.0,0.0
1929.0,KODEX MSCI퀄리티,7940.0,0.0,0.00%,0.0,0.0,7940.0,7940.0,7940.0,0.0
1930.0,ARIRANG 코스닥150,11755.0,210.0,+1.82%,0.0,415.0,11620.0,11760.0,11610.0,0.0
1931.0,KBSTAR 200철강소재,9030.0,50.0,+0.56%,0.0,1101.0,9060.0,9060.0,8950.0,0.0
1932.0,ARIRANG 주도업종,8525.0,85.0,+1.01%,0.0,29.0,8460.0,8535.0,8460.0,0.0
1933.0,SOL 차이나강소기업CSI500(합성 H),5180.0,45.0,+0.88%,0.0,3080.0,5175.0,5180.0,5135.0,0.0
1934.0,KODEX MSCI EM선물(H),7770.0,60.0,+0.78%,0.0,771.0,7785.0,7785.0,7770.0,0.0
1935.0,MASTER 스마트커머스액티브,7735.0,20.0,+0.26%,0.0,1259.0,7750.0,7755.0,7720.0,0.0
1936.0,KODEX 멀티에셋하이인컴(H),9120.0,0.0,0.00%,0.0,0.0,9120.0,9120.0,9120.0,0.0
1937.0,ARIRANG ESG우수기업,9095.0,80.0,-0.87%,0.0,91.0,9160.0,9160.0,9085.0,0.0
1938.0,QV 인버스 레버리지 S&P500 ETN,2260.0,40.0,-1.74%,0.0,53.0,2290.0,2290.0,2230.0,0.0
1939.0,KBSTAR Fn K-뉴딜디지털플러스,8870.0,240.0,+2.78%,0.0,59.0,8775.0,8870.0,8770.0,0.0
1940.0,진흥기업우B,5130.0,40.0,+0.79%,500.0,1127.0,5150.0,5150.0,5060.0,0.23
1941.0,TIGER 200 생활소비재,8785.0,20.0,-0.23%,0.0,9881.0,8845.0,8845.0,8785.0,0.0
1942.0,KBSTAR 팔라듐선물(H),7970.0,105.0,+1.34%,0.0,5338.0,7865.0,7975.0,7865.0,0.0
1943.0,ARIRANG 코스닥150선물인버스,7270.0,190.0,-2.55%,0.0,15266.0,7390.0,7390.0,7255.0,0.0
1944.0,KBSTAR Fn플랫폼테마,7715.0,40.0,+0.52%,0.0,149.0,7765.0,7765.0,7665.0,0.0
1945.0,ARIRANG 글로벌D램반도체iSelect,10725.0,25.0,-0.23%,0.0,4826.0,10765.0,10765.0,10645.0,0.0
1946.0,마이티 200커버드콜ATM레버리지,7020.0,0.0,0.00%,0.0,0.0,7020.0,7020.0,7020.0,0.0
1947.0,HK 하이볼액티브,7655.0,55.0,+0.72%,0.0,144.0,7645.0,7655.0,7645.0,0.0
1948.0,HANARO 미국메타버스iSelect,8395.0,5.0,+0.06%,0.0,554.0,8435.0,8435.0,8390.0,0.0
1949.0,HANARO 코스닥150선물레버리지,8275.0,420.0,+5.35%,0.0,4207.0,7985.0,8300.0,7985.0,0.0
1950.0,미래에셋 인버스 원유선물혼합 ETN(H),4120.0,15.0,-0.36%,0.0,40341.0,4125.0,4125.0,4115.0,0.0
